Id,Expected
1002ec4a1fe748f3085f1ce88cbdf366_0,
1002ec4a1fe748f3085f1ce88cbdf366_1,498656 30 499936 30 501216 30 502496 30 503766 45 505046 45 506326 45 507606 45 508881 50 510161 50 511441 50 512721 50 513996 60 515276 60 516556 60 517836 60 519116 65 520396 65 521676 65 522951 75 524231 75 525511 75 526791 75 528071 75 529351 75 530631 75 531911 75 533191 80 534471 80 535751 80 537031 80 538311 85 539591 85 540871 85 542151 85 543426 90 544706 90 545986 90 547266 95 548546 95 549826 95 551106 95 552386 95 553666 95 554946 95 556226 95 557506 100 558786 100 560066 100 561346 100 562626 105 563906 105 565186 105 566466 105 567746 105 569026 105 570306 105 571586 105 572866 110 574146 110 575426 110 576706 110 577986 110 579266 110 580546 110 581826 115 583106 115 584386 115 585666 115 586951 110 588231 110 589511 110 590791 110 592071 110 593351 110 594631 110 595911 110 597191 115 598471 115 599751 115 601031 115 602311 115 603591 115 604871 115 606156 110 607436 110 608716 110 609996 110 611276 110 612556 110 613836 110 615116 110 616401 110 617681 110 618961 110 620241 110 621531 100 622811 100 624091 100 625371 100 626651 100 627931 100 629211 100 630501 90 631781 90 633061 90 634341 90 635531 45 635621 90 636811 45 636901 90 638091 45 638181 90 639371 45 639461 90 640646 55 640746 85 641926 55 642026 85 643206 55 643306 85 644486 55 644586 85 645761 65 645866 85 647041 65 647146 85 648321 65 648426 85 649601 65 649706 85 650876 70 650991 80 652156 70 652271 80 653436 70 653551 80 654716 70 654831 80 655996 70 656111 80 657276 70 657391 80 658556 70 658671 80 659836 70 659951 75 661116 70 661231 75 662396 70 662511 75 663676 70 663791 75 664951 80 665076 70 666231 80 666356 70 667511 80 667636 70 668791 80 668916 70 670071 80 670196 65 671351 80 671476 65 672631 80 672756 65 673911 80 674036 65 675191 85 675321 60 676471 85 676601 60 677751 85 677881 60 679026 90 679161 55 680306 90 680441 55 681586 90 681721 55 682866 90 683001 55 684146 95 684286 45 685426 95 685566 45 686706 95 686846 45 687986 95 688126 45 689266 100 689411 35 690546 100 690691 35 691826 100 691971 35 693106 100 693251 35 694386 100 694541 20 695666 100 695821 20 696946 100 697101 20 698226 100 698381 20 699506 105 700786 105 702066 105 703346 105 704626 110 705906 110 707186 110 708461 115 709741 115 711021 115 712301 115 713586 115 714866 115 716146 115 717426 115 718701 120 719981 120 721261 120 722541 120 723826 120 725106 120 726386 120 727666 120 728946 120 730226 120 731506 120 732786 125 734066 125 735346 125 736626 125 737906 125 739186 125 740466 125 741746 125 743026 125 744306 125 745586 125 746866 125 748146 125 749426 125 750706 125 751986 125 753266 125 754546 125 755826 125 757106 125 758386 130 759666 130 760946 130 762226 125 763506 125 764786 125 766066 125 767346 125 768626 125 769906 125 771186 125 772466 125 773746 125 775026 125 776306 125 777591 120 778871 120 780151 120 781431 120 782711 120 783991 120 785271 120 786556 110 786836 10 787836 110 788116 10 789116 110 789396 10 790396 110 790676 10 791676 110 791946 30 792956 110 793226 30 794236 110 794506 30 795516 110 795786 30 796801 105 797066 30 798081 105 798346 30 799361 105 799626 30 800641 105 800906 30 801746 15 801926 95 802186 35 803026 15 803206 95 803466 35 804306 15 804486 95 804746 35 805586 15 805766 95 806026 35 806861 30 807051 90 807301 40 808141 30 808331 90 808581 40 809421 30 809611 90 809861 40 810701 30 810891 90 811141 40 811976 35 812171 85 812421 45 813256 35 813451 85 813701 45 814536 35 814731 85 814981 45 815821 5 815831 25 816016 75 816261 45 817101 5 817111 25 817296 75 817541 45 818381 5 818391 25 818576 75 818821 45 819661 5 819671 25 819856 75 820101 45 820931 10 820951 25 821141 65 821381 45 822211 10 822231 25 822421 65 822661 45 823491 10 823511 25 823701 65 823941 45 824771 10 824791 25 824981 65 825221 45 826051 5 826076 25 826266 50 826501 45 827331 5 827356 25 827546 50 827781 45 828611 5 828636 25 828826 50 829061 45 829891 5 829916 25 830106 50 830341 45 831166 15 831196 25 831396 25 831621 45 832446 15 832476 25 832676 25 832901 45 833726 15 833756 25 833956 25 834181 45 835006 15 835036 25 835236 25 835461 45 836291 5 836316 25 836746 40 837571 5 837596 25 838026 40 838851 5 838876 25 839306 40 840126 20 840151 30 840586 40 841406 20 841431 30 841866 40 842686 20 842711 30 843146 40 843966 20 843991 30 844426 40 845251 5 845261 5 845271 30 845706 40 846531 5 846541 5 846551 30 846986 40 847811 5 847821 5 847831 30 848266 40 849091 5 849101 5 849111 30 849546 40 850371 50 850831 30 851651 50 852111 30 852931 50 853391 30 854211 50 854671 30 855511 25 855956 10 856791 25 857236 10 858071 25 858516 10 859351 25 859796 10 860631 20 861076 5 861911 20 862356 5 863191 20 863636 5 864471 20 864916 5
e4a17af18f72c8e6166a915669c99390_0,512451 5 512461 10 513731 5 513741 10 515011 5 515021 10 516291 5 516301 10 517571 5 517581 20 518851 5 518861 20 520131 5 520141 20 521411 5 521421 20 522701 5 522711 5 522721 10 523981 5 523991 5 524001 10 525261 5 525271 5 525281 10 526541 5 526551 5 526561 10 527831 5 527846 10 529111 5 529126 10 530391 5 530406 10 531671 5 531686 10 532971 5 534251 5 535531 5 536811 5
e4a17af18f72c8e6166a915669c99390_1,512431 20 512456 5 513711 20 513736 5 514991 20 515016 5 516271 20 516296 5 517536 35 517576 5 518816 35 518856 5 520096 35 520136 5 521376 35 521416 5 522651 50 522706 5 522716 5 523931 50 523986 5 523996 5 525211 50 525266 5 525276 5 526491 50 526546 5 526556 5 527761 70 527836 10 529041 70 529116 10 530321 70 530396 10 531601 70 531676 10 532876 95 534156 95 535436 95 536716 95 537991 110 539271 110 540551 110 541831 110 543111 115 544391 115 545671 115 546951 115 548226 120 549506 120 550786 120 552066 125 553346 125 554626 125 555906 125 557181 130 558461 130 559741 130 561021 130 562301 130 563581 130 564861 130 566141 130 567421 135 568701 135 569981 135 571261 135 572541 135 573821 135 575101 135 576381 135 577661 135 578941 135 580221 135 581501 135 582781 135 584061 135 585341 135 586621 135 587901 135 589181 135 590461 135 591741 135 593021 135 594301 135 595581 135 596861 135 598141 135 599421 135 600701 135 601981 135 603261 135 604541 135 605821 135 607101 135 608381 135 609661 135 610941 135 612221 135 613501 135 614781 135 616061 135 617341 135 618621 135 619901 135 621181 135 622466 130 623746 130 625026 130 626306 130 627586 130 628866 130 630146 130 631426 130 632706 125 633986 125 635266 125 636546 125 637826 125 639106 125 640386 125 641671 115 642951 115 644231 115 645511 115 646791 115 648071 115 649351 115 650631 115 651916 105 653196 105 654476 105 655756 105 657036 100 658316 100 659596 100 660876 100 662161 90 663441 90 664721 90 666001 90 667286 80 668566 80 669846 80 671126 80 672411 70 673691 70 674971 70 676251 70 677536 55 678816 55 680096 55 681396 5 681406 5 682676 5 682686 5 683956 5 683966 5 685236 5 685246 5
8cbdf366e057db382b8564872a27301a_0,137356 25 138636 25 139916 25 141196 25 142461 55 143741 55 145021 55 146291 75 147571 75 148851 75 150131 75 151406 85 152686 85 153966 85 155246 85 156521 100 157801 100 159081 100 160361 100 161636 110 162916 110 164196 110 165476 110 166751 120 168031 120 169311 120 170591 120 171866 135 173146 135 174426 135 175701 145 176981 145 178261 145 179541 145 180821 150 182101 150 183381 150 184661 150 185936 155 187216 155 188496 155 189776 155 191056 160 192336 160 193616 160 194896 160 196176 160 197456 160 198736 160 200011 170 201291 170 202571 170 203851 170 205131 175 206411 175 207691 175 208971 175 210251 180 211531 180 212811 180 214091 180 215366 190 216646 190 217926 190 219206 190 220486 195 221766 195 223046 195 224326 195 225606 200 226886 200 228166 200 229446 200 230726 200 232006 200 233286 200 234561 210 235841 210 237121 210 238401 210 239681 210 240961 210 242241 210 243521 210 244801 215 246081 215 247361 215 248641 215 249921 215 251201 215 252481 215 253761 220 255041 220 256321 220 257601 220 258881 220 260161 220 261441 220 262721 220 264001 220 265281 220 266561 220 267841 220 269121 220 270401 220 271681 220 272961 220 274241 225 275521 225 276801 225 278081 225 279361 225 280641 225 281921 225 283201 225 284481 225 285761 225 287041 225 288321 230 289601 230 290881 230 292161 230 293441 5 293451 220 294721 5 294731 220 296001 5 296011 220 297281 5 297291 220 298561 230 299841 230 301121 230 302401 230 303691 5 303701 210 304971 5 304981 210 306251 5 306261 210 307526 5 307541 210 308806 5 308821 210 310086 5 310101 210 311366 5 311381 210 312661 210 313941 210 315221 210 316501 210 317766 5 317781 5 317791 200 319046 5 319061 5 319071 200 320326 5 320341 5 320351 200 321606 5 321621 5 321631 200 322886 5 322901 215 324166 5 324181 215 325446 5 325461 215 326726 5 326741 215 328006 5 328021 5 328031 205 329286 5 329301 5 329311 205 330566 5 330581 5 330591 205 331846 5 331861 5 331871 205 333141 5 333151 205 334421 5 334431 205 335701 5 335711 205 336966 5 336991 205 338246 5 338271 205 339526 5 339551 205 340806 5 340831 205 342086 5 342111 205 343366 5 343391 205 344646 5 344671 205 345926 5 345951 205 347206 5 347231 205 348486 5 348511 205 349766 5 349791 205 351046 5 351071 205 352326 5 352351 205 353606 5 353631 205 354886 5 354911 205 356166 5 356191 205 357446 5 357471 205 358726 5 358751 205 360006 5 360031 205 361286 5 361311 205 362566 5 362591 205 363846 5 363871 205 365126 5 365151 205 366406 5 366431 205 367686 5 367711 205 368966 5 368991 205 370246 5 370271 205 371551 205 372831 205 374111 205 375391 205 376671 205 377951 205 379231 205 380511 205 381791 205 383071 205 384351 205 385631 200 386911 200 388191 200 389471 200 390751 200 392031 200 393311 200 394591 200 395881 190 397161 190 398441 190 399721 190 401001 5 401011 5 401021 170 402281 5 402291 5 402301 170 403561 5 403571 5 403581 170 404841 5 404851 5 404861 170 406121 5 406131 180 407401 5 407411 180 408681 5 408691 180 409961 5 409971 180 411261 5 411271 160 412541 5 412551 160 413821 5 413831 160 415101 5 415111 135 415251 5 415261 10 416381 5 416391 135 416531 5 416541 10 417661 5 417671 135 417811 5 417821 10 418941 5 418951 135 419091 5 419101 10 420241 125 420371 20 421521 125 421651 20 422801 125 422931 20 424081 125 424211 20 425361 135 425501 5 426641 135 426781 5 427921 135 428061 5 429201 135 429341 5 430481 145 431761 145 433041 145 434321 145 435601 135 435741 5 436881 135 437021 5 438161 135 438301 5 439441 5 439451 135 440721 5 440731 135 442001 5 442011 135 443281 5 443291 135 444531 5 444541 5 444561 140 445811 5 445821 5 445841 140 447091 5 447101 5 447121 140 448371 5 448381 5 448401 140 449626 10 449681 140 450906 10 450961 140 452186 10 452241 140 453466 10 453521 140 454746 30 454781 15 454801 140 456026 30 456061 15 456081 140 457306 30 457341 15 457361 140 458586 30 458621 15 458641 140 459871 15 459901 160 461151 15 461181 160 462431 15 462461 160 463711 15 463741 160 464991 15 465021 160 466271 15 466301 160 467551 15 467581 160 468831 15 468861 160 470111 15 470141 160 471391 15 471421 160 472671 15 472701 160 473951 15 473981 155 475231 15 475261 155 476511 15 476541 155 477791 15 477821 155 479071 15 479091 5 479101 155 480351 15 480371 5 480381 155 481631 15 481651 5 481661 155 482911 15 482931 5 482941 155 484196 180 485476 180 486756 180 488036 180 489316 180 490596 180 491876 180 493166 170 494446 170 495726 170 497006 170 498286 170 499566 170 500846 170 502126 170 503406 170 504686 170 505966 170 507246 170 508526 170 509806 170 511086 170 512366 170 513646 165 514926 165 516206 165 517486 165 518771 160 520051 160 521331 160 522616 155 523896 155 525176 155 526456 155 527741 145 529021 145 530301 145 531581 145 532866 140 534146 140 535426 140 536706 140 537991 130 539271 130 540551 130 541831 130 543116 120 544396 120 545676 120 546956 120 548236 120 549516 120 550796 120 552081 110 553361 110 554641 110 555921 110 557206 100 558486 100 559766 100 561046 100 562336 90 563616 90 564896 90 566176 90 567461 85 568741 85 570021 85 571301 85 572591 35 572646 15 573871 35 573926 15 575151 35 575206 15
8cbdf366e057db382b8564872a27301a_1,293446 5 294726 5 296006 5 297286 5 303686 5 303696 5 304966 5 304976 5 306246 5 306256 5 307531 10 308811 10 310091 10 311371 10 312646 15 313926 15 315206 15 316486 15 317771 10 317786 5 319051 10 319066 5 320331 10 320346 5 321611 10 321626 5 322891 10 324171 10 325451 10 326731 10 328011 10 328026 5 329291 10 329306 5 330571 10 330586 5 331851 10 331866 5 333131 10 333146 5 334411 10 334426 5 335691 10 335706 5 336971 20 338251 20 339531 20 340811 20 342091 20 343371 20 344651 20 345931 20 347211 20 348491 20 349771 20 351051 20 352331 20 353611 20 354891 20 356171 20 357451 20 358731 20 360011 20 361291 20 362571 20 363851 20 365131 20 366411 20 367691 20 368971 20 370251 20 371531 20 372811 20 374091 20 375371 20 376651 20 377931 20 379211 20 380491 20 381771 20 383051 20 384331 20 385611 20 386891 20 388171 20 389451 20 390731 20 392011 20 393291 20 394571 20 395851 30 397131 30 398411 30 399691 30 400971 30 401006 5 401016 5 402251 30 402286 5 402296 5 403531 30 403566 5 403576 5 404811 30 404846 5 404856 5 406091 30 406126 5 407371 30 407406 5 408651 30 408686 5 409931 30 409966 5 411211 50 411266 5 412491 50 412546 5 413771 50 413826 5 415051 50 415106 5 415246 5 415256 5 416331 50 416386 5 416526 5 416536 5 417611 50 417666 5 417806 5 417816 5 418891 50 418946 5 419086 5 419096 5 420176 65 420366 5 421456 65 421646 5 422736 65 422926 5 424016 65 424206 5 425296 65 425496 5 426576 65 426776 5 427856 65 428056 5 429136 65 429336 5 430416 65 431696 65 432976 65 434256 65 435541 60 435736 5 436821 60 437016 5 438101 60 438296 5 439381 60 439446 5 440661 60 440726 5 441941 60 442006 5 443221 60 443286 5 444501 30 444536 5 444546 15 445781 30 445816 5 445826 15 447061 30 447096 5 447106 15 448341 30 448376 5 448386 15 449636 45 450916 45 452196 45 453476 45 454776 5 454796 5 456056 5 456076 5 457336 5 457356 5 458616 5 458636 5 459886 15 461166 15 462446 15 463726 15 465006 15 466286 15 467566 15 468846 15 470126 15 471406 15 472686 15 473966 15 475246 15 476526 15 477806 15 479086 5 479096 5 480366 5 480376 5 481646 5 481656 5 482926 5 482936 5
c41545ba55aadaa77712a48e11d579d9_0,
c41545ba55aadaa77712a48e11d579d9_1,498456 15 499736 15 501016 15 502296 15 503556 50 504836 50 506116 50 507386 65 508666 65 509946 65 511226 65 512501 75 513781 75 515061 75 516341 75 517621 75 518901 75 520181 75 521461 75 522736 85 524016 85 525296 85 526576 85 527851 90 529131 90 530411 90 531691 90 532971 95 534251 95 535531 95 536811 95 538086 100 539366 100 540646 100 541926 100 543206 100 544486 100 545766 100 547046 100 548326 100 549606 100 550886 100 552166 100 553446 100 554726 100 556006 100 557286 100 558566 100 559846 100 561126 100 562406 105 563686 105 564966 105 566246 105 567526 105 568806 105 570086 105 571366 105 572646 105 573926 105 575206 105 576486 105 577766 105 579046 105 580326 105 581606 105 582886 105 584166 105 585446 105 586726 105 588006 105 589286 105 590566 105 591846 105 593121 105 594401 105 595681 105 596966 100 598246 100 599526 100 600806 100 602081 105 603361 105 604641 105 605921 105 607206 100 608486 100 609766 100 611046 100 612326 95 613606 95 614886 95 616166 95 617446 95 618726 95 620006 95 621286 95 622566 90 623846 90 625126 90 626406 90 627686 85 628966 85 630246 85 631526 85 632811 80 634091 80 635371 80 636651 75 637931 75 639211 75 640491 75 641771 75 643051 75 644331 75 645611 75 646896 65 648176 65 649456 65 650736 65 652016 60 653296 60 654576 60 655856 60 657141 55 658421 55 659701 55 660981 55 662261 50 663541 50 664821 50 666101 50 667386 40 668666 40 669946 40 671226 40 672511 25 673791 25 675071 25 676351 25
626650908b1cb932a767bf5487ced51b_0,
626650908b1cb932a767bf5487ced51b_1,324091 5 324101 55 325371 5 325381 55 326651 5 326661 55 327931 5 327941 55 329191 5 329201 105 330471 5 330481 105 331751 5 331761 105 333021 5 333031 130 334301 5 334311 130 335581 5 335591 130 336861 5 336871 130 338121 15 338141 5 338151 140 339401 15 339421 5 339431 140 340681 15 340701 5 340711 140 341961 15 341981 5 341991 140 343241 25 343271 150 344521 25 344551 150 345801 25 345831 150 347081 25 347111 150 348361 185 349641 185 350921 185 352201 185 353481 195 354761 195 356041 195 357321 195 358601 5 358611 5 358621 185 359881 5 359891 5 359901 185 361161 5 361171 5 361181 185 362441 5 362451 5 362461 185 363731 5 363741 190 365011 5 365021 190 366291 5 366301 190 367571 5 367581 190 368861 200 370141 200 371421 200 372701 200 373981 210 375261 210 376541 210 377821 215 379101 215 380381 215 381661 215 382941 225 384221 225 385501 225 386781 225 388051 5 388061 225 389331 5 389341 225 390611 5 390621 225 391891 5 391901 225 393171 245 394451 245 395731 245 397011 245 398281 260 399561 260 400841 260 402121 260 403401 265 404681 265 405961 265 407241 265 408521 275 409801 275 411081 275 412361 275 413641 280 414921 280 416201 280 417481 285 418761 285 420041 285 421321 285 422601 290 423881 290 425161 290 426441 290 427721 5 427731 280 429001 5 429011 280 430281 5 430291 280 431561 5 431571 280 432851 5 432861 275 434131 5 434141 275 435411 5 435421 275 436691 5 436701 275 437981 280 439261 280 440541 280 441821 280 443101 5 443111 270 444381 5 444391 270 445661 5 445671 270 446941 5 446951 270 448231 275 449511 275 450791 275 452071 275 453351 275 454631 275 455911 275 457191 275 458471 280 459751 280 461031 280 462311 280 463591 280 464871 280 466151 280 467431 280 468711 280 469991 280 471271 280 472551 5 472561 275 473831 5 473841 275 475111 5 475121 275 476391 5 476401 275 477681 275 478961 275 480241 275 481521 275 482811 270 484091 270 485371 270 486651 270 487936 265 489216 265 490496 265 491776 265 493071 250 494351 250 495631 250 496911 250 498201 240 499481 240 500761 240 502041 240 503331 230 504611 230 505891 230 507191 210 508471 210 509751 210 511031 210 512321 200 513601 200 514881 200 516161 200 517446 195 518726 195 520006 195 521286 195 522571 195 523851 195 525131 195 526411 195 527696 190 528976 190 530256 190 531536 190 532816 190 534096 190 535376 190 536656 190 537941 185 539221 185 540501 185 541781 185 543061 190 544341 190 545621 190 546901 190 548186 185 549466 185 550746 185 552031 180 553311 180 554591 180 555871 180 557156 180 558436 180 559716 180 560996 180 562276 180 563556 180 564836 180 566116 180 567401 175 568681 175 569961 175 571241 175 572526 175 573806 175 575086 175 576366 175 577651 170 578931 170 580211 170 581491 170 582776 160 584056 160 585336 160 586616 160 587901 155 589181 155 590461 155 591741 155 593026 150 594306 150 595586 150 596871 145 598151 145 599431 145 600711 145 602001 130 603281 130 604561 130 605841 130 607131 120 608411 120 609691 120 610971 120 612261 105 613541 105 614821 105 616101 105 617386 95 618666 95 619946 95 621226 95 622521 80 623801 80 625081 80 626361 80 627651 65 628931 65 630211 65 631491 65 632781 45 634061 45 635341 45
dd78294679c9cbb2a365b5574868eb60_0,453781 15 453801 5 455061 15 455081 5 456341 15 456361 5 457621 15 457641 5 458851 105 459031 15 460131 105 460311 15 461411 105 461591 15 462651 160 462851 55 463931 160 464131 55 465211 160 465411 55 466491 160 466691 55 467751 280 469031 280 470311 280 471591 280 472856 305 474136 305 475416 305 476696 305 477966 320 479246 320 480526 320 481806 320 483076 335 484356 335 485636 335 486916 335 488186 355 489466 355 490746 355 492026 355 493301 365 494581 365 495861 365 497141 365 498416 375 499696 375 500976 375 502256 375 503531 385 504811 385 506091 385 507366 395 508646 395 509926 395 511206 395 512481 405 513761 405 515041 405 516321 405 517596 420 518876 420 520156 420 521436 420 522716 425 523996 425 525276 425 526556 425 527831 435 529111 435 530391 435 531671 435 532911 480 534191 480 535471 480 536751 480 538006 510 539286 510 540566 510 541846 510 543116 520 544396 520 545676 520 546956 520 548231 530 549511 530 550791 530 552061 540 553341 540 554621 540 555901 540 557176 550 558456 550 559736 550 561016 550 562291 555 563571 555 564851 555 566131 555 567406 560 568686 560 569966 560 571246 560 572521 570 573801 570 575081 570 576361 570 577636 575 578916 575 580196 575 581476 575 582756 580 584036 580 585316 580 586596 580 587871 585 589151 585 590431 585 591711 585 592986 590 594266 590 595546 590 596826 595 598106 595 599386 595 600666 595 601941 600 603221 600 604501 600 605781 600 607061 600 608341 600 609621 600 610901 600 612176 610 613456 610 614736 610 616016 610 617296 610 618576 610 619856 610 621136 610 622416 610 623696 610 624976 610 626256 610 627531 620 628811 620 630091 620 631371 620 632651 620 633931 620 635211 620 636486 625 637766 625 639046 625 640326 625 641606 625 642886 625 644166 625 645446 625 646726 625 648006 625 649286 625 650566 625 651841 635 653121 635 654401 635 655681 635 656961 635 658241 635 659521 635 660801 635 662076 640 663356 640 664636 640 665916 640 667196 640 668476 640 669756 640 671036 640 672316 645 673596 645 674876 645 676156 645 677436 645 678716 645 679996 645 681276 645 682556 645 683836 645 685116 645 686396 645 687676 645 688956 645 690236 645 691516 645 692796 645 694076 645 695356 645 696636 645 697916 645 699196 645 700476 645 701756 645 703036 645 704316 645 705596 645 706876 645 708156 645 709436 645 710716 645 711996 645 713276 645 714556 645 715836 645 717116 645 718396 645 719676 645 720956 645 722236 645 723516 645 724796 645 726076 645 727356 645 728636 645 729916 645 731196 640 732476 640 733756 640 735036 640 736316 640 737596 640 738876 640 740156 640 741441 635 742721 635 744001 635 745281 635 746561 635 747841 635 749121 635 750401 635 751681 630 752961 630 754241 630 755521 630 756801 625 758081 625 759361 625 760641 625 761926 620 763206 620 764486 620 765766 620 767046 615 768326 615 769606 615 770886 610 772166 610 773446 610 774726 610 776006 600 777286 600 778566 600 779846 600 781126 595 782406 595 783686 595 784966 595 786251 590 787531 590 788811 590 790091 590 791371 590 792651 590 793931 590 795211 590 796491 585 797771 585 799051 585 800331 585 801611 585 802891 585 804171 585 805451 585 806736 580 808016 580 809296 580 810576 580 811856 580 813136 580 814416 580 815696 580 816976 580 818256 580 819536 580 820816 580 822096 580 823376 580 824656 580 825936 575 827216 575 828496 575 829776 575 831061 570 832341 570 833621 570 834901 570 836181 570 837461 570 838741 570 840021 570 841306 560 842586 560 843866 560 845146 560 846426 560 847706 560 848986 560 850266 560 851551 555 852831 555 854111 555 855391 555 856671 550 857951 550 859231 550 860516 545 861796 545 863076 545 864356 545 865641 535 866921 535 868201 535 869481 535 870761 530 872041 530 873321 530 874601 530 875886 295 876186 220 877166 295 877466 220 878446 295 878746 220 879726 295 880026 220 881011 285 881321 205 882291 285 882601 205 883571 285 883881 205 884851 285 885161 205 886136 275 886436 205 887416 275 887716 205 888696 275 888996 205 889976 275 890276 205 891261 270 891566 195 892541 270 892846 195 893821 270 894126 195 895101 270 895406 195 896386 260 896686 5 896696 5 896706 170 897666 260 897966 5 897976 5 897986 170 898946 260 899246 5 899256 5 899266 170 900231 250 900556 155 901511 250 901836 155 902791 250 903116 155 904071 250 904396 155 905356 240 905686 140 906636 240 906966 140 907916 240 908246 140 909196 240 909526 140 910481 235 910811 130 911761 235 912091 130 913041 235 913371 130 914321 235 914651 130 915606 225 915936 120 916886 225 917216 120 918166 225 918496 120 919446 225 919776 120 920726 220 921056 115 922006 220 922336 115 923286 220 923616 115 924566 220 924896 115 925856 210 926181 105 927136 210 927461 105 928416 210 928741 105 929696 210 930021 105 930976 205 931306 100 932256 205 932586 100 933536 205 933866 100 934816 205 935146 100 936101 195 936441 75 937381 195 937721 75 938661 195 939001 75 939941 195 940281 75 941226 185 941571 55 942506 185 942851 55 943786 185 944131 55 945071 175 946351 175 947631 175 948911 175 950196 165 951476 165 952756 165 954036 165 955321 155 956601 155 957881 155 959161 155 960451 140 961731 140 963011 140 964291 140 965576 125 966856 125 968136 125 969416 125 970706 105 971986 105 973266 105 974546 105 975836 75 977116 75 978396 75 979676 75 980966 35 982246 35 983526 35 984806 35
dd78294679c9cbb2a365b5574868eb60_1,
4e2a6e51d077bad31c8c5f54ffaa27a6_0,333386 5 334666 5 335946 5 337101 25 337221 15 338381 25 338501 15 339661 25 339781 15 340941 25 341061 15 342211 60 342341 20 343491 60 343621 20 344771 60 344901 20 346051 60 346181 20 347326 80 347456 30 348606 80 348736 30 349886 80 350016 30 351166 80 351296 30 352441 90 352576 35 353721 90 353856 35 355001 90 355136 35 356281 90 356416 35 357556 105 357696 35 358836 105 358976 35 360116 105 360256 35 361396 105 361541 35 362676 105 362821 35 363956 105 364101 35 365236 105 365381 35 366516 110 366656 45 367796 110 367936 45 369076 110 369216 45 370356 110 370496 45 371631 115 371786 35 372911 115 373066 35 374191 115 374346 35 375471 115 375626 35 376751 120 376906 40 378031 120 378186 40 379311 120 379466 40 380591 120 380746 40 381871 120 382031 40 383151 120 383311 40 384431 120 384591 40 385711 120 385866 45 386991 120 387146 45 388271 120 388426 45 389551 120 389706 45 390826 125 390971 5 390981 5 390991 40 392106 125 392251 5 392261 5 392271 40 393386 125 393531 5 393541 5 393551 40 394666 125 394811 5 394821 5 394831 40 395946 130 396086 70 397226 130 397366 70 398506 130 398646 70 399786 130 399926 70 401066 130 401201 75 402346 130 402481 75 403626 130 403761 75 404906 130 405041 75 406186 210 407466 210 408746 210 410026 210 411306 180 411501 15 412586 180 412781 15 413866 180 414061 15 415146 180 415331 25 416426 180 416611 25 417706 180 417891 25 418986 180 419171 25 420271 165 420441 5 420461 15 421551 165 421721 5 421741 15 422831 165 423001 5 423021 15 424111 165 424281 5 424301 15 425391 175 425581 15 426671 175 426861 15 427951 175 428141 15 429231 175 429421 15 430511 165 430711 5 431791 165 431991 5 433071 165 433271 5 434351 165 434551 5 435636 160 435831 5 436916 160 437111 5 438196 160 438391 5 439476 160 440756 160 442036 160 443316 160 444601 155 445881 155 447161 155 448441 155 449721 125 451001 125 452281 125 453561 125 454846 120 456126 120 457406 120 458686 120 459966 120 461246 120 462526 120 463806 120 465091 115 465231 5 466371 115 466511 5 467651 115 467791 5 468936 110 469066 30 469121 5 470216 110 470346 30 470401 5 471496 110 471626 30 471681 5 472776 110 472906 30 472961 5 474061 105 474171 5 474181 70 475341 105 475451 5 475461 70 476621 105 476731 5 476741 70 477901 105 478011 5 478021 70 479186 195 480466 195 481746 195 483026 195 484316 180 485596 180 486876 180 488156 180 489451 165 490731 165 492011 165 493361 85 494641 85 495921 85 497201 85 498491 65 499771 65 501051 65 502331 65 503626 15 504906 15 506186 15 507466 15
4e2a6e51d077bad31c8c5f54ffaa27a6_1,
391adc0bb223c4eaf3372eae567c94ea_0,791661 50 792941 50 794221 50 795501 50 796766 85 798046 85 799326 85 800606 85 801876 105 803156 105 804436 105 805716 105 806991 125 808271 125 809551 125 810831 125 812111 130 813391 130 814671 130 815951 145 817231 145 818511 145 819791 145 821076 155 822356 155 823636 155 824916 155 826196 175 827476 175 828756 175 830036 175 831321 185 832601 185 833881 185 835161 185 836446 190 837726 190 839006 190 840286 190 841566 195 842846 195 844126 195 845406 195 846691 200 847971 200 849251 200 850531 200 851816 200 853096 200 854376 200 855656 200 856941 200 858221 200 859501 200 860786 200 862066 200 863346 200 864626 200 865911 200 867191 200 868471 200 869751 200 871036 200 872316 200 873596 200 874876 200 876161 200 877441 200 878721 200 880001 200 881286 200 882566 200 883846 200 885126 200 886406 205 887686 205 888966 205 890246 205 891531 205 892811 205 894091 205 895371 205 896656 205 897936 205 899216 205 900506 195 901786 195 903066 195 904346 195 905631 195 906911 195 908191 195 909471 195 910756 190 912036 190 913316 190 914596 190 915881 190 917161 190 918441 190 919721 190 921006 185 922286 185 923566 185 924846 185 926131 180 927411 180 928691 180 929971 180 931256 175 932536 175 933816 175 935096 175 936381 170 937661 170 938941 170 940221 170 941506 160 942786 160 944066 160 945351 155 946631 155 947911 155 949191 155 950481 145 951761 145 953041 145 954321 145 955606 140 956886 140 958166 140 959446 140 960731 135 962011 135 963291 135 964571 135 965856 125 967136 125 968416 125 969696 125 970981 120 972261 120 973541 120 974821 120 976106 115 977386 115 978666 115 979946 115 981236 105 982516 105 983796 105 985076 105 986361 95 987641 95 988921 95 990206 90 991486 90 992766 90 994046 90 995336 80 996616 80 997896 80 999176 80 1000466 65 1001746 65 1003026 65 1004306 65 1005591 55 1006871 55 1008151 55 1009431 55 1010721 30 1012001 30 1013281 30 1014561 30
391adc0bb223c4eaf3372eae567c94ea_1,
